Arlean Adame,7306572392,7
Kazuko Asevedo,0085857964,67
Selena Barvosa,7110892915,62
Ji Armillei,5230174226,48
Selene Barwell,7664527834,73
Reginia Barkenhagen,5509230154,31
Temeka Beabout,8841662829,81
Izola Archangel,0908149829,48
Terrell Beal,3519266523,92
Luvenia Babey,4566570237,48
Theola Bearded,1592986929,82
Erin An,5887222895,43
Maribeth Baez,8542844706,91
Chantell Albano,5779096361,50
Clarissa Alejos,2170627945,18
Cesar Alarie,8923109695,52
Laureen Aufiero,4906335870,0
Winter Beisner,7812567212,15
Vicenta Beeman,1485901944,51
German Annibale,4940294923,49
Mitzie Balko,8378119969,57
Cynthia Allan,6339941091,7
Esther Ancelet,3133400232,3
Cherelle Albornoz,0850688855,56
Deangelo Almanza,1574586825,2
Leatha Auna,6802920947,8
Rachal Bardwell,1333390531,84
Chanda Alawdi,5491844984,54
Corine Aliano,5859528472,14
Frederic Angelovich,2113248894,92
Columbus Alff,2153988408,90
Suzanna Bauza,6364877436,69
Frederick Angelson,4592967603,1
Olene Bannett,9199321189,71
Kerry Askland,8435581215,92
Rico Barnfield,4295765899,0
Randall Barganier,9584934860,20
Jerrell Arman,7001834941,98
Trevor Beckerdite,3901778883,23
Shanice Bashir,9583407686,46
Lashon Auch,3931180450,73
Nyla Banke,8887537205,75
Shasta Basse,3134324601,3
Oretha Banzhaf,6382016985,58
Francisca Angelilli,6373090050,26
Tonja Beazer,4474121395,49
Marion Baggio,5416916132,45
Rufus Bartelt,3915536875,23
Seema Barvick,3688716039,84
Bryan Ahlstedt,7419619186,88
Aura Aderson,6875050608,7
Sunni Baures,7529813244,74
Fannie Andreas,4497063163,79
Donny Alvarenga,6569027603,73
Yvonne Belfiglio,1099959532,5
Nicolette Banasiak,2479965589,79
Julienne Arrison,8119400185,80
Seema Barvick,3688716039,23
Nicole Banas,3508590856,72
Anneliese Achzet,8686171272,33
Mirta Balicki,5993318790,33
Edra Amble,8775278500,41
Brenna Aguire,3044321474,65
Sammie Bartlow,7566884387,27
Shanta Basilio,2710520169,58
Margery Badley,3228423134,90
Logan Axe,9538559528,8
Garth Angocicco,0208380664,39
Latricia Auduong,6312935866,7
