Kelsey Ashland,0170734864,50
Shaquana Basket,4096536232,59
Neville Bambaci,1591632915,93
Renetta Barletta,7239812432,66
Kelsi Ashley,9376636691,15
Bernarda Affeltranger,6951667297,60
Retta Barlowe,4474530584,40
Cleopatra Alessi,8175424159,77
Letitia Avant,1925873273,87
Breanne Aguillon,1876804688,0
Somer Batto,1875467264,17
Magen Bachler,1501753106,64
Trudy Becklin,7839743134,13
Amelia Abreu,3567564402,3
Roberto Barone,7838133026,3
Nadia Ballowe,3735066094,33
Francis Angelica,3994368821,4
Geraldine Annas,5854043844,54
Karina Arturo,9349761517,13
Porfirio Barclay,0630918853,72
Korey Aste,7292388657,60
Caren Ailshire,6436532955,20
Yevette Belair,0101731469,8
Jesus Armento,6809331484,46
Katheryn Asato,3547461102,64
Annamaria Achorn,8599638021,42
Annetta Ack,1097241085,47
Allegra Abke,2183298040,86
Beverly Agin,5056251432,46
Caryn Akiereisen,7101283652,45
Jeana Argumedo,5130210353,91
Merrie Balboa,6255887646,14
Robin Baroni,9303203170,76
Melva Balado,3104400446,62
Richie Barners,4710132961,19
Julius Arrollo,4150988041,61
Jamaal Ardner,6505985635,86
Josephina Arpin,4760659339,79
Stephine Baumeister,8340229236,60
Stan Bauerlein,1421782307,46
Sacha Bartholomay,4107563340,19
Janina Arenz,5243294918,17
Tanika Bays,0390023320,13
Berta Agamao,0949166365,35
Carrol Akerman,5800490676,52
Phuong Barca,4232068029,10
Lahoma Atkerson,7595759343,2
Jenifer Arizmendi,6138446576,9
Casey Akimseu,5341900851,72
Lin Avery,4852822540,58
Tisa Beaudin,1356397917,61
Fae Andras,1476948132,6
Tyra Becnel,1737504831,67
Tonette Beauvais,2835870954,67
Derick Alspach,4201413481,50
Agnes Abaunza,2473875543,69
Venessa Bedward,3132328952,86
Raven Barhorst,6582782971,69
Jeffie Aring,8812022249,18
Audrea Adelsberg,2479999533,35
Krysten Atchinson,1909721607,28
Gloria Antenucci,6524699875,15
Rebbecca Barillo,5220666600,56
Steve Baumfalk,8228685812,67
Dorla Alvia,4605371453,61
Renaldo Barklow,7197646086,79
Tressa Beckenbach,7465389789,71
Carmelina Aivao,4368601718,62
Clementine Alessandrini,3457910335,85
Lisandra Avon,6002941791,3
Jacob Arcieri,8866869763,75
Raina Barera,5366149645,99
Breann Aguillard,5003060052,60
Kacie Arslan,3955031030,71
Willard Beidleman,0717124465,7
Noella Bandyk,3888764671,7
Bernie Afonso,6108954299,85
Jeanna Arico,8868414094,65
Larhonda Atwood,2973637966,10
Ali Abercombie,5919400839,3
Tisa Beaudin,1356397917,50
Granville Antione,8698262137,100
Val Beddow,3678772907,91
Erick Amy,5648390548,31
Ilana Aragon,9489974112,85
Clifford Alexaki,6875066739,33
Carlie Airhart,7520636045,64
Samella Bartling,2207620019,41
Elza Amoriello,9292086046,95
Carlos Aispuro,3626298931,95
Rema Barkhurst,6086788300,49
Harland Antunes,9985704406,87
Lasonya Auckerman,3857500913,29
Jack Archibeque,9602363953,57
Olivia Bansbach,6666059928,79
Marin Bagge,2680242466,35
Solange Battko,1544266999,43
Lavera Augustine,5610632982,75
Tona Beaushaw,9675842935,62
Diedra Altice,5783625434,34
Renda Barkus,7740717698,91
Toni Beaver,9873671806,72
Jesse Armel,0601754885,48
Kitty Ast,7744242428,49
Janett Arenivar,6841785826,67
Kyle Atha,3705919769,77
Chrystal Alderfer,5085519094,77
Steffanie Bauguess,7511052689,15
Gloria Antenucci,6524699875,90
Oswaldo Baquet,6182659469,11
Nikita Bancroft,5587972160,28
Fae Andras,1476948132,30
Cindy Aldrich,0862919493,44
Alfred Abelson,3841892238,97
Dewayne Alteri,0868698466,41
Robbie Barnt,0539962972,29
Ashlea Addiego,0337932699,62
Fatima Andreassi,4139890512,92
Margarette Badget,4878586721,55
Hilde Appeling,9019261766,90
Marisela Baghdasarian,3770770846,7
Beaulah Adrid,1130551209,59
Serita Basbas,8733594255,7
Ilona Arakaki,8267134693,58
Darell Allington,6329048871,12
Jed Arif,6392169880,64
Loan Ax,4755119653,81
Scott Bartush,3136977094,48
Bernadine Affeld,7793307128,67
Leisha Ausherman,5764722795,59
Juanita Arrellano,1359066259,43
Vernon Beegle,8987904351,97
Nichol Bambhrolia,8152961044,10
Micha Balcomb,1379715012,52
Hermila Apodace,3233489519,32
Celesta Aland,6910010064,97
Claretha Alegi,1784728860,88
