Ilana Aragon,9489974112,43
Tari Baza,5196559001,41
Wilber Behrendt,8921472548,53
Stefania Baughey,9309974099,33
Zena Belieu,5629070958,0
Shanae Basford,4197984420,68
Camelia Ahumada,6620072947,80
Jalisa Ardizzone,7973171016,100
William Beighley,3610751875,56
Petronila Barbot,0206770304,35
Miki Baldo,9899229821,44
Perry Barbin,8120181550,7
Michelina Balde,1207437875,90
Lanelle Atthowe,9374956883,82
Desiree Alstrom,5212323823,66
Philip Barbre,6105043985,75
Hedy Apana,3191242711,36
Clora Alexandra,0275474935,47
Regena Barkan,4124213997,0
Arnita Adank,7887927749,11
Zina Belinski,8950156668,22
Iris Aravjo,3615583910,61
Althea Abousaleh,6529903879,16
Lynetta Babino,6158204467,77
Berniece Afshar,1682097746,87
Shameka Baselice,2277850431,82
Sherman Baters,4515176660,23
Graig Antinore,4639202974,55
Isidro Arca,9617540353,3
Madaline Bacca,0850340963,2
Sammie Bartlone,7508234844,54
Kandy Artiles,2599527111,57
Leon Autaubo,1425897885,33
Rochelle Barrack,1400423209,89
Traci Bechler,3898890852,80
Jeremiah Arleth,3998863234,7
Ellamae Amill,9849175426,69
Isaiah Arbon,6348612533,73
Ava Adi,6222408527,73
Lynelle Babington,4619186413,59
Rosalina Barrie,5914162298,22
Delinda Aloisi,9035426235,4
Samual Bartmess,3313799945,77
Librada Avello,9344375066,94
Clara Alecca,1393120081,88
Rudy Bartel,8383941032,84
Melda Bakker,2673811798,85
Antone Ackland,3974541488,23
Harmony Antwi,1312865207,59
Albina Abdin,3368453380,85
Aurore Adeyemo,2394181501,17
Ronnie Barrett,3502362339,25
Tova Becerril,1391267489,18
Krystin Atchison,7674687411,73
Shanel Basher,0509614181,57
Rolf Barreda,7369299828,72
Veola Beech,2966875753,26
Deidra Almond,4252625499,34
Nieves Banchero,0788188080,17
Sharie Basnett,4805071673,41
Jackeline Archie,6024364049,24
Kelsey Ashland,0170734864,58
Lacey Athens,3281842215,63
Jenice Arizaga,8844924289,19
Emely Amoroso,9936230550,16
Debbra Almas,8809912597,21
Marine Baggerly,6531233760,4
Peg Barberian,2161961182,66
Abbie Aagaard,3926889125,45
Jamaal Ardner,6505985635,91
Cherrie Albro,8596422585,17
Patricia Barbadillo,9638932056,50
Kevin Asley,0000729126,100
Jennifer Arkin,4532312521,15
Shena Basurto,8620105293,30
Camille Aidt,1465048661,49
Lashaunda Aubrecht,5526845885,12
Antoine Ackins,5731129592,98
Elvina Amonette,8653706658,16
Corinne Aliberti,1373022395,72
Enola Amster,2526587710,97
Winfred Beirise,7348642398,2
Meagan Bakalar,2904088460,25
Ilona Arakaki,8267134693,45
Jamey Arebalo,6166165355,16
Merilyn Balasko,9534041498,100
Lien Aveni,1782724106,14
