Ashton Adebisi,8554455929,75
Teodora Beachman,6291007320,81
Emil Amour,3781575264,50
Arnette Adan,7168865666,38
Frank Angell,9898657652,21
Flossie Aneshansley,5429371753,74
Lala Atta,2558526409,5
Janie Arent,2466203267,12
Bee Adsit,2440122543,84
Tam Bayas,7470003870,95
Sofia Battistini,5850034030,56
Ileen Aragundi,5750865290,23
Jack Archibold,4157402627,16
Vergie Beechum,9565741977,20
Nakita Balm,3887746212,100
Keira Ashbourne,6961337138,35
Reita Barkhimer,9791203751,17
Adam Aardema,5421222364,22
Daine Allbritten,6133953282,85
Woodrow Beiswanger,1874214293,45
Wanetta Behel,6552319966,61
Claudette Alepin,1549249703,90
Josette Arps,4386478872,82
Asa Adderly,5027724852,100
Adina Abair,7433875216,9
Garry Anglum,2150203721,95
Elina Amesbury,4568535119,45
Nenita Balwinski,8314639656,71
Trudi Beckles,9452779542,45
Kelly Ashford,2604927422,40
Doreen Alvelo,7419329074,31
Kevin Aslett,3934581495,17
John Arnholtz,5816766853,36
Carry Akery,6895593206,49
Margarette Badget,4878586721,91
Demetrice Alquesta,9523557422,58
Vergie Beechum,9565741977,42
Alaine Abbs,1029476286,25
Lettie Avants,3055977076,74
Aida Abbay,6319942914,86
Daryl Allshouse,0993222362,88
Clare Aleem,0758692893,24
Johnie Arnold,0275924830,34
Marcelene Baczewski,4688837256,8
Nobuko Bandt,4317991827,8
Alison Abigantus,9043520650,67
Lavonda Aukes,3710015028,10
Miriam Balian,0157670288,68
Johnny Arnot,3872120450,7
Clarence Alegar,8504758766,24
Martina Bahun,2731417624,49
Edwin Ambrister,9499616142,15
Zulema Belken,0161982476,71
Ardell Acree,5884864828,100
Yung Beley,5893902213,61
Keesha Ashbach,8956657708,31
Rodrigo Barras,8569782801,3
Lindsay Avie,8859072324,74
Janine Areola,1290056388,71
Lance Attebery,4052681611,74
Elwanda Amore,6061785683,28
Ricarda Barncastle,5049292961,2
Everett Andis,3789375423,69
Krishna Aston,9402503397,49
Cathleen Ala,7164580430,40
Fernando Androde,8193222993,18
Monika Ballas,3203798138,99
Dominque Altum,9683386809,8
Myra Balliew,6831362112,45
Moshe Ballestero,6936994778,35
Janay Arena,8834796760,21
Steven Baumgardner,4881883204,61
Lorraine Aymond,9950614276,16
Merrilee Balboni,6758473336,42
Tilda Beau,5912820043,76
Luella Baba,5195370529,98
Gwen Antoniak,0441620618,42
Kamala Arthun,0800339767,69
Tisha Beaudion,9585421900,91
Zenaida Belile,5902792666,99
Golden Anthon,7409067284,86
Jeanette Ariano,2289022124,69
Lavette Auiles,2089400913,13
Sherise Batcher,3544547012,24
Sha Bascle,0554610795,40
Fritz Angier,6840070985,52
Devorah Alter,7518039983,5
Barrett Adolph,0021903176,64
Bernie Afonso,6108954299,1
Brynn Ahmadi,8442530820,19
Chan Alatosse,5577813208,79
Giovanna Anshutz,9828484825,10
Donovan Alvarengo,8256854814,84
Lyn Babikian,3057235389,90
Marissa Baginski,6700363796,74
Bryon Ahmann,9886209289,35
Annice Acken,5114056895,86
Carroll Akerson,6258566547,99
Shelley Bastos,3343442582,61
Ines Aranas,0767767870,28
Kiesha Asner,4555503199,94
Janean Arenas,4952214599,53
Minerva Balerio,3730101771,82
Claudia Alequin,2718237507,46
Laticia Audas,9063350365,33
Markita Bagni,8797204223,0
Joanna Armstrong,6171865585,45
Despina Alt,1744706626,16
Rona Barrer,3037184635,70
